,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps
432,0.025219941348973606,0.12287887653598596,0.08917606871423653,0.0891883409619375,0.09804589493819316,0.07686417153249737,0.02765687840890309,0.15170219315333647,0.1330049261083744,0.4861111111111111,0.30511463844797176,0.0,1.0,0.0,0.061696141479099686,0.523360525479394,0.9883029141877583,0.13792314730100638,0.20089285714285715,0.3105296343001261,1.0,0.793454441190325,0.6966932314016805,0.5255124803343744,0.5056740807989105,0.5586837294332724,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1862,0.010557184750733138,0.021064950263311878,0.16387091575508078,0.1638699825775705,0.0003406418478510085,0.0019144251938355509,0.00011018676656933502,0.000537392103157198,0.42857142857142855,0.5601851851851852,0.8201058201058201,1.0,0.0,0.11538461538461539,0.021402733118971062,0.19260514885051383,0.12917212866794392,0.013151875571820676,1.0,1.0,0.0,0.293157474348209,0.37553640330316257,0.1120294925681546,0.06425581278055176,0.5705667276051188,0.05959137343927357,0.0,0.0,0.0,0.0,0.0,0.0
1612,0.5712609970674487,0.5740198946752487,0.2421167358411161,0.2421163814593796,0.0006485296718701893,0.0012443763759931081,0.0006060272161313426,0.0008549615897074702,0.3251231527093596,0.4444444444444444,0.8201058201058201,1.0,0.0,0.11538461538461539,0.8397307073954984,0.24886110816823817,0.9160028234345063,0.005718206770356815,0.7294034090909091,1.0,1.0,0.3488438773629345,0.26699361725145154,0.25341066522647754,0.541836889090634,0.4782449725776965,0.1409761634506243,0.0,0.0,0.0,0.0,0.0,0.0
1552,0.013489736070381233,0.016383850204798128,0.06832520488294037,0.06832502784075888,0.0003995990907482984,0.0007657700775342204,0.0005509338328466751,0.0006486837732603904,0.5467980295566502,0.47685185185185186,0.21693121693121692,0.0,1.0,0.0,0.0342644694533762,0.38521029770102766,0.81667843097711,0.005946935041171088,0.898538961038961,1.0,1.0,0.30685891002928706,0.23554866395009197,0.24453471716721067,0.5915166187522066,0.5864107251675807,0.09772985244040863,0.0,0.0,0.0,0.0,0.0,0.0
1590,0.24574780058651027,0.24751316559391456,0.01959186497073519,0.019593299975779927,0.0011987972722448954,0.0012443763759931081,0.0016528014985400254,0.0017383068689218787,0.47783251231527096,0.4027777777777778,0.8112874779541446,0.0,1.0,0.6153846153846154,0.4990956591639871,0.2690963025744253,0.2518906927498235,0.003659652333028362,0.5264813311688312,1.0,1.0,0.40268703790935345,0.21712163282968522,0.3502007654918168,0.8740101881273011,0.5242535039609995,0.33098751418842226,0.0,0.0,0.0,0.0,0.0,0.0
1097,0.13372434017595308,0.1456992393212405,0.2659307882651723,0.26593309528226244,0.0036618998643983412,0.0052646692830477645,0.002699575780948708,0.005164451128463025,0.30049261083743845,0.4027777777777778,0.23809523809523808,0.0,1.0,0.0,0.33641479099678456,0.553554401949359,0.5279822526973884,0.019327538883806034,0.43039772727272724,0.9369482976040353,1.0,0.5013619513793598,0.3955501063791425,0.3926315542301641,0.7359156705502599,0.5094454600853139,0.996594778660613,0.0,0.0,0.0,0.0,0.0,1.0
359,0.7108504398826979,0.7115272088940902,0.014794912143942634,0.014794890488906528,0.00047165794317831946,0.0009572125969177754,0.0006060272161313426,0.001102132624471537,0.8029556650246306,0.6990740740740741,0.2821869488536155,0.0,1.0,0.0,0.24196141479099678,0.24282233287424515,0.6639104567913683,0.004917657822506862,0.6618303571428571,1.0,1.0,0.3211747598664673,0.21712163282968522,0.25341066522647754,0.6679275735108691,0.8372943327239488,0.09398410896708287,0.0,0.0,1.0,0.0,0.0,0.0
565,0.02404692082111437,0.11117612638970158,0.034308431533010414,0.034313157539561,0.0404053637989427,0.021633004690341726,0.007492700126714782,0.055625647260275156,0.2512315270935961,0.44907407407407407,0.2310405643738977,0.0,1.0,0.0,0.06069131832797428,0.4820425892573366,0.47937884440859135,0.12717291857273558,0.6662946428571429,0.5167087011349306,0.0,0.7146251049624183,0.6792759006166385,0.43891328339634156,0.2394209915771423,0.49701401584399757,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1849,0.23929618768328445,0.24049151550614395,0.014505179860116544,0.014506237131160019,0.0007140377195338448,0.0011486551163013305,0.0014324279654013552,0.0014216001084964374,0.7093596059113301,0.5601851851851852,0.2222222222222222,0.0,1.0,0.23076923076923078,0.6060088424437299,0.4132853056467846,0.2630835938287789,0.004231473010064044,0.49269480519480513,0.9611181168558217,1.0,0.357240870829664,0.1962064115971296,0.33226101862070584,0.8684117617390428,0.7168190127970749,0.21645856980703743,0.0,0.0,0.0,0.0,0.0,0.0
390,0.9466275659824047,0.9561146869514335,0.051607243815533055,0.05160886306783901,0.004277675512436703,0.002967359050445104,0.0018731750316786954,0.004231930460133254,0.2660098522167488,0.25925925925925924,0.8112874779541446,1.0,0.0,0.15384615384615385,0.05838022508038585,0.2090263799131264,0.7034385398810123,0.014524245196706313,0.7233157467532467,0.9699453551912569,1.0,0.515124828476048,0.38916735783058676,0.35961678446474277,0.6481565541937762,0.35770871419865935,0.9642451759364359,0.0,0.0,1.0,0.0,0.0,0.0
1679,0.31378299120234604,0.3358689291983616,0.011002739476135373,0.01100287744334629,0.0017228616535541392,0.006891930697807983,0.002479202247810038,0.002752355156048176,0.5615763546798029,0.44907407407407407,0.8201058201058201,0.0,1.0,0.11538461538461539,0.6354501607717041,0.5930712999258396,0.3199556317434708,0.027333028362305577,0.5749797077922078,0.26891551071878944,0.0,0.43463657402666556,0.48050917745483396,0.26911968441073564,0.15968124274978565,0.5769652650822669,0.8644721906923951,0.0,0.0,0.0,0.0,0.0,0.0
1701,0.11906158357771261,0.12638970157987128,0.007601139177112552,0.007602206553471205,0.001218449686543992,0.003924571647362879,0.0019282684149633628,0.0014933789220823723,0.4236453201970443,0.2962962962962963,0.291005291005291,0.0,1.0,0.6923076923076923,0.29310691318327975,0.6088568704311897,0.6510033276192397,0.012236962488563588,0.3865665584415584,0.7080706179066835,1.0,0.4041206709402585,0.33518445061483537,0.33226101862070584,0.6744338528269531,0.44399756246191346,0.679228149829739,0.0,0.0,0.0,0.0,0.0,0.0
1878,0.6,0.6120538326506729,0.07265601305420737,0.07265636892410489,0.0013560165866376684,0.005743275581506653,0.0019833617982480305,0.002445138382995875,0.5960591133004927,0.5277777777777778,0.25220458553791886,1.0,0.0,0.11153846153846154,0.4694533762057878,0.6038775293993007,0.6639104567913683,0.020814272644098807,0.42725243506493504,0.4603825136612022,0.0,0.4135212075286214,0.40763044967725653,0.2947613121375068,0.3317193725727543,0.6506398537477148,0.7422247446083996,0.0,0.0,0.0,0.0,0.0,0.0
599,0.02404692082111437,0.12521942656524282,0.11303218277800799,0.11303625430707478,0.04595389543605432,0.02603618263616349,0.008539474409123464,0.062421599763405985,0.17733990147783252,0.4074074074074074,0.2310405643738977,0.0,1.0,0.0,0.06069131832797428,0.4325670092170781,0.37329837652515885,0.14730100640439156,0.6408279220779222,0.4004833963850357,0.0,0.7260532082659185,0.7021023403411346,0.4287928241012516,0.18636203157310735,0.4903717245581962,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55,0.7436950146627566,0.7448800468110006,0.41833004659366585,0.4183305898296645,0.0009433158863566389,0.0017229826744519958,0.0014324279654013552,0.0013218689684659799,0.43349753694581283,0.41203703703703703,0.7389770723104057,1.0,0.0,0.11153846153846154,0.45056270096463025,0.42292615743193135,0.32772007663607944,0.004574565416285452,0.4419642857142857,1.0,1.0,0.3816331128269196,0.23554866395009197,0.3361119590485359,0.8360821102536945,0.5071297989031079,0.3217934165720772,1.0,0.0,0.0,0.0,0.0,0.0
1664,0.7489736070381232,0.7524868344060854,0.0300202242532499,0.0300205654924964,0.0010415779578521222,0.0014358188953766632,0.0008814941325546802,0.000996707492017195,0.2019704433497537,0.26851851851851855,0.24162257495590828,1.0,0.0,0.6153846153846154,0.10902331189710611,0.2876364021612459,0.7627306645154786,0.009149130832570905,0.7612621753246753,1.0,1.0,0.39031683289983,0.29313764379214596,0.2889379388076173,0.6185000252181369,0.34832419256550884,0.28240635641316686,0.0,0.0,0.0,0.0,0.0,0.0
1162,0.22697947214076247,0.2334698654183733,0.10340569090903909,0.10340615584292327,0.0015001342914977105,0.0022015889729108833,0.0010467742824086827,0.002004802968882159,0.32019704433497537,0.41203703703703703,0.8236331569664903,1.0,0.0,0.15384615384615385,0.4591036977491961,0.29462866829113254,0.7983261066854896,0.009034766697163769,0.6347402597402597,1.0,1.0,0.4224302127921027,0.3256644188813963,0.30549228637847226,0.6006960205779998,0.4834247410115783,0.46606129398410895,0.0,0.0,0.0,0.0,0.0,1.0
1259,0.09032258064516129,0.09479227618490345,0.2887897487310057,0.28878955714242577,0.0007860965719638657,0.001052933856609553,0.0007713073659853452,0.0009181994146575789,0.32019704433497537,0.3425925925925926,0.24162257495590828,1.0,0.0,0.6153846153846154,0.22688906752411575,0.3413497192499205,0.7983261066854896,0.008348581884720952,0.921976461038961,1.0,1.0,0.3656583447682634,0.2806245717788756,0.27616408763237604,0.6006960205779998,0.424375380865326,0.21316685584563,0.0,0.0,0.0,0.0,0.0,1.0
766,0.501466275659824,0.5014628437682855,0.01779661872178991,0.01779582231463786,2.620321906546219e-05,0.0003828850387671102,5.509338328466751e-05,4.529312155362481e-05,0.5812807881773399,0.4583333333333333,0.2310405643738977,0.0,1.0,0.038461538461538464,0.7355305466237942,0.5297171310520182,0.32772007663607944,0.0033165599268069534,1.0,1.0,0.0,0.09773281176398305,0.17208178572716457,0.07067884565712541,0.16356483582992892,0.6142595978062158,0.008172531214528957,0.0,0.0,0.0,1.0,0.0,0.0
865,0.3589442815249267,0.36161497952018723,0.17181887086991868,0.17181885048942422,0.0005568184051410716,0.0012443763759931081,0.0007713073659853452,0.0008432285144097693,0.5221674876847291,0.4166666666666667,0.24162257495590828,0.0,1.0,0.23076923076923078,0.9017282958199357,0.4449623900836953,0.6639104567913683,0.006633119853613906,0.6618303571428571,1.0,1.0,0.3355725315911279,0.25206447657855835,0.27616408763237604,0.6679275735108691,0.5478366849482024,0.16685584562996597,0.0,0.0,0.0,0.0,1.0,0.0
1234,0.1155425219941349,0.1515506143943827,0.3429780056912634,0.3429775807166307,0.002508958225518005,0.006700488178424428,0.0019833617982480305,0.0038792480203023614,0.5073891625615764,0.4537037037037037,0.24162257495590828,1.0,0.0,0.15384615384615385,0.2902934083601286,0.5840661086979553,0.1902793183422406,0.053636779505946926,0.9154829545454545,0.3184110970996217,0.0,0.46787637987179226,0.547582128304064,0.2615586916195083,0.09482019468401671,0.5584399756246191,0.9727582292849035,0.0,0.0,0.0,0.0,0.0,1.0
1648,0.24574780058651027,0.24575775307197192,0.006496212256900478,0.006495817569229043,0.0001506685096264076,0.0004786062984588877,0.0003305602997080051,0.0002006700966356787,0.4876847290640394,0.33796296296296297,0.2345679012345679,0.0,1.0,0.34615384615384615,0.6191720257234726,0.30268036868312326,0.7119088434002219,0.002516010978956999,0.7101258116883118,1.0,1.0,0.22465029594281852,0.1435216905268472,0.19844083875361024,0.6439199071972562,0.48988421694088974,0.028490351872871748,0.0,0.0,0.0,0.0,0.0,0.0
145,0.26392961876832843,0.27033352837916913,0.9039989295081584,0.9040241837126476,0.021729019410034522,0.020962955872499283,0.019613244449341635,0.03136621999309129,0.18226600985221675,0.4444444444444444,0.2345679012345679,0.0,1.0,0.0,0.6649919614147911,0.4437970123953809,0.03680548552989815,0.01177950594693504,0.05884740259740261,1.0,1.0,0.6594711942163147,0.3256644188813963,0.5994082701293822,0.9815907600746459,0.5212065813528336,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1310,0.0,0.0,0.016739377067115816,0.01674073921143631,0.0005306151860756094,0.0015315401550684408,0.0016528014985400254,0.0006208177194283507,0.3497536945812808,0.3287037037037037,0.2345679012345679,1.0,0.0,0.11538461538461539,0.0,0.3266235830066745,0.12604618332156903,0.001601097895699908,0.21083603896103897,0.966057166876839,1.0,0.3313945153296332,0.10857884677797411,0.3468429332895015,0.9369546577898825,0.42644728823887873,0.12463110102156641,0.0,0.0,0.0,0.0,0.0,0.0
110,0.7390029325513197,0.7413692217671153,0.04206710926912971,0.042068588413437275,0.001349465781871303,0.002105867713219106,0.0017078948818246929,0.001917667630274233,0.41379310344827586,0.41203703703703703,0.21693121693121692,0.0,1.0,0.038461538461538464,0.11756430868167203,0.43341455662676137,0.3383079560350913,0.0076623970722781345,0.4503855519480519,1.0,1.0,0.41311159809121994,0.26699361725145154,0.3534177096296992,0.8308367377818127,0.5138330286410725,0.5257661748013621,1.0,0.0,0.0,0.0,0.0,0.0
218,0.03870967741935484,0.051492100643651256,0.07356704043749035,0.07356955197794186,0.00400254171224935,0.008902077151335312,0.004187097129634731,0.005455017287306089,0.4433497536945813,0.37037037037037035,0.2275132275132275,1.0,0.0,0.11538461538461539,0.09786977491961416,0.5164742027757178,0.5615609559342544,0.020242451967063126,0.263088474025974,0.576923076923077,1.0,0.5092469330493374,0.40171649057012015,0.3904477892314556,0.7191203913854844,0.4923217550274223,0.9970488081725312,0.0,1.0,0.0,0.0,0.0,0.0
1623,0.17595307917888564,0.1802223522527794,0.10964907111182703,0.10964906469224792,0.0005306151860756094,0.0012443763759931081,0.0007162139827006776,0.0008373619767609189,0.4975369458128079,0.44907407407407407,0.7495590828924162,1.0,0.0,0.11538461538461539,0.364951768488746,0.5359677931984321,0.8559040032267823,0.006633119853613906,0.7970779220779222,1.0,1.0,0.3313945153296332,0.2806245717788756,0.26911968441073564,0.571896908256418,0.5703839122486289,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,0.0
781,0.44868035190615835,0.44880046811000585,0.06721750466780202,0.06721694406765351,9.171126672911768e-05,0.0006700488178424428,0.0003856536829926726,0.00015692988210674958,0.6059113300492611,0.47685185185185186,0.2310405643738977,0.0,1.0,0.038461538461538464,0.86866961414791,0.5886216760250027,1.0,0.0033165599268069534,0.6618303571428571,0.7372845733501471,0.5,0.18495914145861922,0.17208178572716457,0.18273181956935214,0.4998234730418117,0.6149908592321756,0.029398410896708294,0.0,0.0,0.0,1.0,0.0,0.0
826,0.7788856304985338,0.7782328847279111,0.13603535458000798,0.13603561768274908,0.00040614989551466396,0.0011486551163013305,0.0009916808991240153,0.0006242686239276746,0.5467980295566502,0.41203703703703703,0.2310405643738977,0.0,1.0,0.0,0.03547025723472669,0.43161351838118445,0.32772007663607944,0.0033165599268069534,0.4202516233766233,0.944724674232871,1.0,0.30827206258832207,0.17208178572716457,0.2947613121375068,0.8360821102536945,0.5561852528945765,0.10896708286038592,0.0,0.0,0.0,0.0,1.0,0.0
1147,0.4475073313782991,0.45406670567583385,0.05165046099480092,0.05165069353841716,0.0011529416388803364,0.0017229826744519958,0.0008264007492700127,0.0014961396456818314,0.24630541871921183,0.41203703703703703,0.8236331569664903,1.0,0.0,0.15384615384615385,0.9051446945337621,0.36614048098315505,0.940707875365534,0.009720951509606588,0.8478084415584416,1.0,0.0,0.3992463186351814,0.33518445061483537,0.28273886397257375,0.47016694406617243,0.46983546617915906,0.37548240635641317,0.0,0.0,0.0,0.0,0.0,1.0
147,0.17302052785923755,0.17788180222352254,0.9797873021456289,0.9797874858022915,0.0018931825774796433,0.0017229826744519958,0.0017629882651093603,0.0024554048238813633,0.33497536945812806,0.41203703703703703,0.2310405643738977,0.0,1.0,0.0,0.4365956591639871,0.34082000211886854,0.3888272663103761,0.00926349496797804,0.6448863636363636,1.0,1.0,0.44297212607778486,0.29313764379214596,0.35656420973536523,0.8055177283502295,0.469043266301036,0.6589103291713961,1.0,0.0,0.0,0.0,0.0,0.0
416,0.02287390029325513,0.1299005266237566,0.0670182896489309,0.06703252022499401,0.12415085193215987,0.07150378098975782,0.026499917359925074,0.19290133415418848,0.12315270935960591,0.49074074074074076,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.5171098633329801,0.9439346576585661,0.15107502287282706,0.23873782467532467,0.38083228247162676,1.0,0.8144469248571488,0.7106847931917348,0.5392960293047174,0.527866041256872,0.5609993906154783,1.0,0.0,0.0,1.0,0.0,0.0,0.0
163,0.08504398826979472,0.09069631363370392,0.007348230087029847,0.007348219331562947,0.0003995990907482984,0.0017229826744519958,0.0007713073659853452,0.0006472171388481778,0.5369458128078818,0.47685185185185186,0.2239858906525573,1.0,0.0,0.11538461538461539,0.2152331189710611,0.6621464138150228,0.8559040032267823,0.010064043915827997,0.6956168831168831,0.7898276586801177,0.0,0.30685891002928706,0.3047491976488406,0.25341066522647754,0.42775003782720533,0.5851310176721511,0.19421112372304203,0.0,1.0,0.0,0.0,0.0,0.0
526,0.02287390029325513,0.09888823873610299,0.20105348229932957,0.20106366489771796,0.0546468133610214,0.05322102038862831,0.01856647016693295,0.08158188426977653,0.2561576354679803,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.6137302680368684,0.9046082484622365,0.1077310155535224,0.22899756493506493,0.4093106347204708,1.0,0.7414750035840826,0.6585049222891349,0.5096156103975391,0.5475361880264286,0.5390006093845217,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1929,0.07624633431085044,0.0871854885898186,0.0147130229076472,0.014713386551757928,0.0015590915343950003,0.004307456686129989,0.0009365875158393477,0.002577825660994875,0.5812807881773399,0.47685185185185186,0.2345679012345679,0.0,1.0,0.0,0.19212218649517687,0.4091535120245789,0.7369164061712211,0.017612076852698992,0.48193993506493504,0.9415720891130728,0.0,0.4258299711225346,0.38249612347192674,0.2889379388076173,0.3682352347808544,0.5970140158439976,0.5956867196367764,0.0,0.0,0.0,0.0,0.0,0.0
1840,0.0093841642228739,0.016383850204798128,0.0011087016827506218,0.0011101637412556599,0.0014608294628995172,0.0046903417248971,0.0030852294639413806,0.0028412159469057637,0.6551724137931034,0.5925925925925926,0.2222222222222222,0.0,1.0,0.23076923076923078,0.023713826366559485,0.5788748808136456,0.512050015125542,0.01177950594693504,0.3036728896103896,0.5207019756200084,1.0,0.4200954389989145,0.3256644188813963,0.3502007654918168,0.7438846018056186,0.7014625228519196,0.75527809307605,0.0,0.0,0.0,0.0,0.0,0.0
1530,0.02287390029325513,0.024575775307197192,0.08694680180932843,0.08694675158277873,0.0003275402383182774,0.001052933856609553,0.0006611205994160102,0.0004484450396871272,0.42857142857142855,0.41203703703703703,0.8130511463844797,1.0,0.0,0.07692307692307693,0.04642282958199357,0.45407352473779,0.5346374911767672,0.0029734675205855443,0.5317573051948052,1.0,1.0,0.28979867696151723,0.1962064115971296,0.2615586916195083,0.7325868764815656,0.4981109079829372,0.08796821793416573,0.0,0.0,0.0,0.0,0.0,0.0
