,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
4353,0.96,0.38016528925619836,1.0,0.7403480696139227,1.0,1.0,0.0,0.5681365576102418,0.6606060606060606,0.5681057563587685,0.31399505086609847,0.4,0.3141378194758978,0.610126582278481,0.6228571428571429,0.610579628587507,0.355,0.1,0.3555555555555555,0.5723094170403588
2184,0.26,0.3760330578512397,1.0,0.8179635927185437,1.0,0.0,0.5961538461538461,0.4901849217638692,0.703030303030303,0.4901271753681392,0.7319219136651086,0.5352941176470588,0.7321255257198317,0.5777215189873417,0.5142857142857142,0.5779403489026449,0.5900000000000001,0.25,0.5907407407407407,1.0
2834,0.3,0.7768595041322314,0.0,0.372874574914983,1.0,1.0,0.0,0.6256045519203414,0.48484848484848486,0.6255020080321286,0.3940060489414353,0.6882352941176471,0.39404723390488516,0.330632911392405,0.3942857142857143,0.3308947664603264,0.585,0.35,0.5851851851851851,1.0
794,0.22,0.2975206611570248,0.010408326661329063,0.6325265053010602,1.0,1.0,0.0,0.5328591749644381,0.7151515151515152,0.5327978580990629,0.6590596645587022,0.5294117647058824,0.6590100291167907,0.4240506329113924,0.6171428571428571,0.42431063590320767,0.755,0.1,0.7555555555555555,1.0
4659,0.12,0.13636363636363635,0.0,0.6505301060212042,1.0,0.0,0.5,0.5502133712660029,0.5515151515151515,0.5502008032128515,0.545229584822656,0.5529411764705883,0.5454545454545454,0.6511392405063291,0.5371428571428571,0.6510973550928532,0.475,0.25,0.47592592592592586,0.6306053811659192
94,0.06,0.3677685950413223,1.0,0.6283256651330266,1.0,1.0,0.0,0.5095305832147937,0.4303030303030303,0.5095381526104418,0.5240582897992851,0.4764705882352941,0.5241022322872857,0.32329113924050634,0.52,0.3235790658413056,0.53,0.35,0.5296296296296296,0.3716367713004484
4691,0.58,0.5578512396694215,1.0,0.5255051010202041,1.0,1.0,0.0,0.7368421052631579,0.6363636363636364,0.7367804551539492,0.45889469342865,0.7352941176470589,0.4590747330960854,0.6458227848101266,0.6114285714285714,0.6460326392796849,0.5549999999999999,0.15,0.5555555555555555,0.3716367713004484
102,0.92,0.5537190082644629,1.0,0.28285657131426284,1.0,1.0,0.0,0.431578947368421,0.49696969696969695,0.43155957161981257,0.3271927412702777,0.6176470588235294,0.3274021352313167,0.45569620253164556,0.5714285714285714,0.4558244231851435,0.525,0.3,0.5259259259259259,0.5723094170403588
987,0.32,0.45041322314049587,1.0,0.44288857771554313,0.0,0.0,0.5192307692307693,0.7621621621621621,0.6242424242424243,0.7620481927710844,0.723948309045917,0.43529411764705883,0.724037528307991,0.4508860759493671,0.6057142857142858,0.45075970737197524,0.41500000000000004,0.1,0.4148148148148148,1.0
1489,0.66,0.6611570247933884,1.0,0.918383676735347,1.0,1.0,0.0,0.20711237553342815,0.7272727272727273,0.20716198125836682,0.7343964806158924,0.7058823529411765,0.7343901649951472,0.5632911392405063,0.52,0.5633089476646033,0.5900000000000001,0.1,0.5907407407407407,0.6306053811659192
1028,0.32,0.28512396694214875,1.0,0.4446889377875575,1.0,1.0,0.0,0.6338549075391181,0.6909090909090909,0.6338688085676039,0.5936211163046468,0.6647058823529411,0.5936590100291168,0.5658227848101266,0.6971428571428572,0.566122678671919,0.0,0.0,0.0,1.0
2059,0.32,0.384297520661157,0.010408326661329063,0.5423084616923385,1.0,1.0,0.0,0.7658605974395448,0.6303030303030303,0.7657295850066934,0.532856750068738,0.8470588235294118,0.5328372694920738,0.6521518987341772,0.3485714285714286,0.6522228474957794,0.445,0.1,0.4444444444444444,0.3716367713004484
4122,0.06,0.5413223140495868,0.010408326661329063,0.07361472294458891,0.0,0.0,0.40384615384615385,0.6355618776671409,0.5393939393939394,0.6355421686746988,0.5312070387682155,0.6176470588235294,0.5312196700097056,0.5726582278481013,0.4857142857142857,0.5728756330894766,0.385,0.25,0.3851851851851852,0.3716367713004484
4329,0.82,0.15702479338842976,0.010408326661329063,0.7325465093018604,1.0,1.0,0.0,0.5092460881934566,0.5333333333333333,0.5092034805890228,0.4074786912290349,0.7294117647058823,0.40763506955677775,0.3716455696202532,0.6628571428571428,0.37197523916713565,0.44000000000000006,0.2,0.4407407407407407,0.6306053811659192
97,0.06,0.4049586776859504,1.0,0.0014002800560112022,1.0,1.0,0.0,0.5638691322901849,0.5272727272727272,0.5637550200803213,0.5699752543304922,0.4470588235294118,0.5700420575865416,0.4832911392405063,0.6457142857142857,0.48339898705683737,0.43499999999999994,0.15,0.4351851851851852,0.14013452914798205
523,0.48,0.24793388429752067,0.010408326661329063,0.3822764552910582,1.0,1.0,0.0,0.12802275960170698,0.6545454545454545,0.1280120481927711,0.4160021996150674,0.43529411764705883,0.41604658686509216,0.38708860759493674,0.5371428571428571,0.3871693866066404,0.49000000000000005,0.3,0.4907407407407407,0.6306053811659192
451,0.32,0.3512396694214876,0.010408326661329063,0.124624924984997,1.0,0.0,0.4423076923076923,0.6415362731152204,0.6484848484848484,0.6415662650602411,0.6772064888644488,0.6176470588235294,0.6774506632157878,0.6220253164556961,0.46285714285714286,0.622397298818233,0.49000000000000005,0.1,0.4907407407407407,0.5723094170403588
2144,0.9,0.6735537190082644,1.0,0.49229845969193836,1.0,1.0,0.0,0.35078236130867707,0.4727272727272727,0.35073627844712185,0.46741820181468247,0.5,0.46748625040439984,0.42000000000000004,0.44571428571428573,0.42037141249296567,0.635,0.1,0.6351851851851852,1.0
4296,0.52,0.2603305785123967,1.0,0.6199239847969594,1.0,1.0,0.0,0.37354196301564724,0.6363636363636364,0.3734939759036145,0.3007973604619192,0.6705882352941176,0.30087350372047883,0.6232911392405063,0.7142857142857143,0.6235227912211593,0.635,0.2,0.6351851851851852,0.14013452914798205
2068,0.14,0.49586776859504134,0.010408326661329063,0.42488497699539907,1.0,1.0,0.0,0.4796586059743954,0.7333333333333333,0.47958500669344045,0.4635688754467968,0.5529411764705883,0.4636040116467163,0.24126582278481012,0.33714285714285713,0.24141812042768712,0.615,0.2,0.6148148148148147,1.0
4675,0.3,0.21074380165289255,1.0,0.3806761352270454,1.0,1.0,0.0,0.47197724039829303,0.7393939393939394,0.4718875502008032,0.5834478966180918,0.6294117647058823,0.5836298932384342,0.5116455696202532,0.5371428571428571,0.5115362971299944,0.41500000000000004,0.15,0.4148148148148148,1.0
1595,0.62,0.33884297520661155,1.0,0.710742148429686,1.0,1.0,0.0,0.5086770981507824,0.6181818181818182,0.5087014725568942,0.461644212262854,0.49411764705882355,0.46166289226787444,0.4529113924050633,0.37142857142857144,0.45301069217782786,0.43,0.2,0.4296296296296296,0.3716367713004484
483,0.2,0.4793388429752066,0.0,0.20424084816963392,1.0,1.0,0.0,0.4264580369843528,0.5757575757575758,0.42637215528781797,0.7041517734396482,0.6470588235294118,0.7043028146230993,0.5384810126582278,0.5257142857142857,0.5385481148002251,0.665,0.65,0.6648148148148147,0.6306053811659192
3501,0.5,0.23140495867768596,1.0,0.6313262652530506,1.0,0.0,0.6923076923076923,0.6955903271692745,0.5696969696969697,0.695615796519411,0.4432224360736871,0.6647058823529411,0.44322225816887734,0.4665822784810127,0.6,0.4665166010129431,0.485,0.15,0.48518518518518516,1.0
4031,0.86,0.45041322314049587,1.0,0.041408281656331265,1.0,1.0,0.0,0.42446657183499287,0.7757575757575758,0.4243641231593039,0.3101457244982128,0.5941176470588235,0.3102555807182142,0.3956962025316456,0.6342857142857142,0.39561057962858753,0.61,0.2,0.6092592592592593,1.0
2932,0.88,0.39669421487603307,1.0,0.9591918383676735,1.0,1.0,0.0,0.5951635846372688,0.8121212121212121,0.5950468540829987,0.0,0.0,0.0,0.4440506329113924,0.5371428571428571,0.44400675295441755,0.5900000000000001,0.3,0.5907407407407407,1.0
1438,0.56,0.24380165289256198,0.0,0.27945589117823566,1.0,1.0,0.0,0.5780938833570413,0.6,0.5779785809906292,0.6483365411053066,0.7705882352941177,0.6483338725331608,0.569367088607595,0.64,0.5694991558806978,0.755,0.3,0.7555555555555555,0.6306053811659192
1587,0.9,0.5247933884297521,1.0,0.8687737547509502,1.0,1.0,0.0,0.6145092460881935,0.6727272727272727,0.6144578313253012,0.422601044817157,0.6764705882352942,0.4225169847945649,0.5746835443037974,0.4228571428571429,0.5751266178953293,0.635,0.2,0.6351851851851852,1.0
4246,0.74,0.5537190082644629,0.010408326661329063,0.6449289857971594,0.0,1.0,0.0,0.4972972972972973,0.6787878787878788,0.49732262382864795,0.5993951058564752,0.7352941176470589,0.5994823681656423,0.45594936708860756,0.5828571428571429,0.4558244231851435,0.635,0.3,0.6351851851851852,0.3716367713004484
4721,0.02,0.6818181818181818,1.0,0.8197639527905581,0.0,1.0,0.0,0.5442389758179232,0.7272727272727273,0.5441767068273093,0.45999450096233163,0.5176470588235295,0.4600452927855063,0.41240506329113924,0.6285714285714286,0.4124929656724817,0.51,0.1,0.5092592592592592,0.6306053811659192
4514,0.12,0.6942148760330579,0.0,0.5227045409081816,1.0,1.0,0.0,0.5485064011379801,0.593939393939394,0.5485274431057564,0.7511685455045367,0.7352941176470589,0.7512131996117761,0.6741772151898734,0.5828571428571429,0.6741699493528419,0.5700000000000001,0.3,0.5703703703703703,0.6306053811659192
3912,0.26,0.44214876033057854,1.0,0.9543908781756352,1.0,1.0,0.0,0.6310099573257468,0.6363636363636364,0.6310240963855422,0.29749793786087436,0.6294117647058823,0.29763830475574243,0.5243037974683544,0.49714285714285716,0.5244794597636466,0.605,0.15,0.6055555555555555,0.6306053811659192
904,0.4,0.24793388429752067,1.0,0.4460892178435687,1.0,1.0,0.0,0.7396870554765291,0.7454545454545455,0.7396251673360108,0.578773714599945,0.7470588235294118,0.5787770947913297,0.5941772151898734,0.4,0.594259988745076,0.45,0.15,0.45,1.0
1075,0.6,0.45041322314049587,0.010408326661329063,0.3228645729145829,1.0,1.0,0.0,0.46088193456614507,0.4909090909090909,0.4608433734939759,0.6805059114654936,0.5235294117647059,0.6806858621805241,0.39367088607594936,0.5657142857142857,0.3939223410241981,0.445,0.4,0.4444444444444444,0.5723094170403588
1582,0.94,0.3512396694214876,0.0,0.629125825165033,1.0,1.0,0.0,0.42816500711237554,0.5575757575757576,0.4282128514056225,0.33076711575474294,0.5588235294117647,0.3309608540925267,0.6865822784810126,0.5485714285714286,0.6865503657850309,0.45,0.1,0.45,1.0
4152,0.98,0.4049586776859504,0.010408326661329063,0.35247049409881975,1.0,0.0,0.23076923076923078,0.3411095305832148,0.503030303030303,0.34103078982597057,0.6535606268902941,0.5764705882352941,0.6535101908767389,0.4749367088607595,0.9085714285714286,0.47495779403489025,0.8300000000000001,0.1,0.8296296296296296,1.0
4484,0.58,0.45867768595041325,1.0,0.058811762352470494,0.0,1.0,0.0,0.5567567567567567,0.7454545454545455,0.5567269076305221,0.39015672257354966,0.7294117647058823,0.39016499514720154,0.34531645569620256,0.4114285714285714,0.345526167698368,0.395,0.3,0.3944444444444444,1.0
4498,0.68,0.3140495867768595,1.0,0.5877175435087018,0.0,1.0,0.0,0.37809388335704125,0.5212121212121212,0.3780120481927711,0.4621941160296948,0.711764705882353,0.4623099320608217,0.4969620253164557,0.5828571428571429,0.49690489589195275,0.39,0.15,0.39074074074074067,0.5723094170403588
3481,0.24,0.6446280991735537,0.0,0.624124824964993,1.0,1.0,0.0,0.2927453769559033,0.5696969696969697,0.29267068273092367,0.6299147649161396,0.5647058823529412,0.6298932384341637,0.5030379746835443,0.7371428571428571,0.5030951041080473,0.6799999999999999,0.1,0.6796296296296296,1.0
4898,0.56,0.6239669421487604,0.010408326661329063,0.46669333866773355,1.0,1.0,0.0,0.8480796586059745,0.6848484848484848,0.8480589022757697,0.6268902941985153,0.7,0.6269815593659009,0.5774683544303797,0.56,0.5773776027011818,0.41,0.2,0.4092592592592592,0.14013452914798205
1624,0.78,0.2975206611570248,1.0,0.4080816163232647,1.0,1.0,0.0,0.687624466571835,0.696969696969697,0.6875836680053549,0.4632939235633764,0.7823529411764706,0.46328049175024266,0.429873417721519,0.6971428571428572,0.42993809791783905,0.5549999999999999,0.1,0.5555555555555555,0.6306053811659192
3551,0.36,0.2396694214876033,1.0,0.5781156231246249,1.0,1.0,0.0,0.3385490753911807,0.7212121212121212,0.338520749665328,0.36981028320043996,0.6764705882352942,0.36978324166936266,0.7559493670886076,0.42857142857142855,0.7563308947664603,0.45,0.3,0.45,0.6306053811659192
2507,0.92,0.17355371900826447,0.010408326661329063,0.042008401680336066,1.0,1.0,0.0,0.38634423897581793,0.7575757575757576,0.38637884872824635,0.4487214737420951,0.5176470588235295,0.4487220964089291,0.5817721518987342,0.6057142857142858,0.5818795723128869,0.63,0.15,0.6296296296296295,0.5723094170403588
3495,0.54,0.32644628099173556,0.010408326661329063,0.9291858371674335,1.0,1.0,0.0,0.5576102418207681,0.45454545454545453,0.5575635876840697,0.6538355787737147,0.6588235294117647,0.6538337107732126,0.5572151898734177,0.7257142857142858,0.5571187394485088,0.6950000000000001,0.25,0.6944444444444444,1.0
2208,0.16,0.5289256198347108,0.010408326661329063,0.36667333466693336,1.0,1.0,0.0,0.45889046941678524,0.7393939393939394,0.4588353413654619,0.6065438548254055,0.5588235294117647,0.6065998058880621,0.5688607594936709,0.5942857142857143,0.5689364096792346,0.48,0.15,0.4796296296296296,1.0
4776,0.34,0.3181818181818182,1.0,0.9179835967193438,1.0,1.0,0.0,0.7229018492176387,0.6787878787878788,0.7228915662650603,0.5936211163046468,0.47058823529411764,0.5936590100291168,0.6762025316455696,0.7085714285714285,0.6764209341586944,0.8150000000000001,0.15,0.8148148148148149,0.5723094170403588
1970,0.9,0.4214876033057851,0.0,0.6863372674534907,1.0,1.0,0.0,0.4773826458036985,0.7333333333333333,0.4774096385542169,0.5853725598020347,0.7235294117647059,0.585571012617276,0.5270886075949367,0.41714285714285715,0.5272931907709623,0.65,0.15,0.6499999999999999,0.052690582959641255
440,0.04,0.5537190082644629,0.0,0.9711942388477696,1.0,0.0,0.5192307692307693,0.777809388335704,0.8545454545454545,0.7777777777777778,0.42342590046741824,0.5823529411764706,0.42348754448398573,0.6222784810126583,0.64,0.622397298818233,0.615,0.3,0.6148148148148147,1.0
1788,0.96,0.256198347107438,0.0,0.7065413082616523,1.0,0.0,0.6538461538461539,0.43300142247510665,0.7212121212121212,0.4328982597054887,0.6244157272477316,0.5352941176470588,0.6243934001941119,0.49544303797468353,0.5885714285714285,0.4957794034890265,0.615,0.25,0.6148148148148147,1.0
4713,0.88,0.4834710743801653,0.010408326661329063,0.6583316663332667,0.0,0.0,1.0,0.3519203413940256,0.6909090909090909,0.3519076305220884,0.36623590871597467,0.8058823529411765,0.3662245228081527,0.4855696202531646,0.5828571428571429,0.48564997186269,0.395,0.15,0.3944444444444444,0.5723094170403588
276,0.22,0.6074380165289256,0.0,0.9345869173834767,0.0,1.0,0.0,0.6227596017069701,0.5333333333333333,0.622657295850067,0.571899917514435,0.5,0.5719831769653834,0.5146835443037975,0.5657142857142857,0.5149127743387732,0.5549999999999999,0.2,0.5555555555555555,0.5723094170403588
2880,0.32,0.4380165289256198,1.0,0.2864572914582917,1.0,1.0,0.0,0.7411095305832148,0.6545454545454545,0.7411311914323963,0.2815507286224911,0.6470588235294118,0.2814623099320608,0.3283544303797468,0.8457142857142858,0.32864378165447383,0.49000000000000005,0.25,0.4907407407407407,1.0
1485,0.52,0.5661157024793388,1.0,0.7741548309661932,1.0,1.0,0.0,0.3809388335704125,0.5272727272727272,0.3808567603748327,0.457519934011548,0.6470588235294118,0.45745713361371726,0.489873417721519,0.7942857142857143,0.4901519414743951,0.77,0.15,0.7703703703703704,1.0
4173,0.28,0.35537190082644626,1.0,0.8037607521504301,1.0,1.0,0.0,0.6298719772403983,0.41818181818181815,0.6298527443105757,0.5367060764366236,0.31176470588235294,0.5367195082497573,0.3053164556962025,0.52,0.3055711873944851,0.6849999999999999,0.2,0.6851851851851851,1.0
4925,0.52,0.4462809917355372,1.0,0.8005601120224045,1.0,1.0,0.0,0.3874822190611664,0.6242424242424243,0.38738286479250333,0.4888644487214738,0.7764705882352941,0.4888385635716596,0.6668354430379746,0.7714285714285715,0.666854248733821,0.41500000000000004,0.15,0.4148148148148148,1.0
1286,0.28,0.4380165289256198,1.0,0.6545309061812362,1.0,0.0,0.2692307692307692,0.3251778093883357,0.8,0.3251338688085676,0.5493538630739621,0.5352941176470588,0.5493367842122291,0.49291139240506326,0.4228571428571429,0.49296567248171075,0.375,0.4,0.3759259259259259,1.0
4876,0.28,0.34710743801652894,1.0,0.0704140828165633,1.0,1.0,0.0,0.5320056899004267,0.5757575757575758,0.5319611780455153,0.44982128127577675,0.8,0.4500161759948237,0.5374683544303798,0.6,0.5374226223972989,0.395,0.1,0.3944444444444444,0.6306053811659192
2376,0.66,0.16942148760330578,1.0,0.2616523304660932,1.0,1.0,0.0,0.8645803698435277,0.6424242424242425,0.8644578313253012,0.6384382733021721,0.3176470588235294,0.6386282756389517,0.3724050632911392,0.4342857142857143,0.3725379853685988,0.29,0.15,0.29074074074074074,1.0
1910,0.64,0.7479338842975206,1.0,0.5733146629325865,1.0,1.0,0.0,0.19658605974395446,0.6909090909090909,0.196619812583668,0.6332141875171845,0.6411764705882353,0.6334519572953736,0.649873417721519,0.5485714285714286,0.6499718626899269,0.325,0.2,0.3259259259259259,0.5723094170403588
3478,0.02,0.3925619834710744,1.0,0.6635327065413082,1.0,0.0,0.34615384615384615,0.7479374110953058,0.34545454545454546,0.7478246318607764,0.5229584822656035,0.6294117647058823,0.5231316725978649,0.7430379746835443,0.5885714285714285,0.7433877321328082,0.5900000000000001,0.2,0.5907407407407407,0.3716367713004484
2819,1.0,0.6528925619834711,1.0,0.665133026605321,1.0,1.0,0.0,0.47624466571834995,0.4121212121212121,0.4762382864792504,0.3953808083585373,0.43529411764705883,0.3953413134907797,0.35468354430379745,0.6342857142857142,0.3545301069217783,0.515,0.15,0.5148148148148147,0.5723094170403588
1349,0.34,0.2892561983471074,0.0,0.792758551710342,1.0,0.0,0.4230769230769231,0.40227596017069706,0.6484848484848484,0.40227576974564927,0.44817156997525437,0.6176470588235294,0.4483985765124555,0.5569620253164557,0.5657142857142857,0.5571187394485088,0.27999999999999997,0.15,0.2796296296296296,0.6306053811659192
2004,0.08,0.3140495867768595,0.0,0.08121624324864973,1.0,1.0,0.0,0.4992887624466572,0.5212121212121212,0.499330655957162,0.5639263128952433,0.4588235294117647,0.5638951795535425,0.620759493670886,0.5714285714285714,0.6207090602138435,0.89,0.15,0.8907407407407406,0.14013452914798205
512,0.9,0.25206611570247933,0.010408326661329063,0.19923984796959393,1.0,1.0,0.0,0.4916073968705548,0.6121212121212121,0.4916331994645248,0.5631014572449822,0.5705882352941176,0.5632481397605953,0.609620253164557,0.5142857142857142,0.6100168823860439,0.45499999999999996,0.4,0.4555555555555555,0.6306053811659192
